id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
120544,SAL-1989-1-225-10,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Financial Times,1989-03-04,Guerrillas ignore ceasefire agreement.""",Financial Times,1989-03-04,Guerrillas ignore ceasefire agreement.,,6,El Salvador,probably san salvador,,,13.8333,-88.9167,POINT (-88.9167 13.8333),149223,El Salvador,92,Americas,1,1,1989-03-02 00:00:00.000,1989-03-02 00:00:00.000,3,0,2,0,5,5,5,92.0,
120545,SAL-1989-1-225-11,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Reuters,1989-03-08,GUERRILLAS ATTACK TOWNS IN NORTHEAST.""",Reuters,1989-03-08,GUERRILLAS ATTACK TOWNS IN NORTHEAST.,"COPREFA / Rebel radio, armed forces press office",1,Osicala town,Osicala town,Morazán department,Osicala municipality,13.8,-88.15,POINT (-88.15 13.8),149224,El Salvador,92,Americas,2,2,1989-03-07 00:00:00.000,1989-03-08 00:00:00.000,1,0,0,0,1,1,1,92.0,
120546,SAL-1989-1-225-12,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Reuters,1989-03-11,THREE CHILDREN REPORTED KILLED IN AIR FORCE BOMBING.""",Reuters,1989-03-11,THREE CHILDREN REPORTED KILLED IN AIR FORCE BOMBING.,witnesses,1,El Junquillo village,Junquillo (peasant hamlet),Morazán department,Cacaopera municipality,13.833333,-88.083333,POINT (-88.083333 13.833333),149224,El Salvador,92,Americas,1,1,1989-03-09 00:00:00.000,1989-03-09 00:00:00.000,0,0,4,0,4,4,4,92.0,
120548,SAL-1989-1-225-13,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""The Globe and Mail,1989-03-16,Insurgents in El Salvador attack presidential palace.""",The Globe and Mail,1989-03-16,Insurgents in El Salvador attack presidential palace.,military spokesman,1,Tejutla town,Tejutla town,Chalatenango department,Tejutla municipality,14.166667,-89.1,POINT (-89.1 14.166667),149942,El Salvador,92,Americas,1,2,1989-03-13 00:00:00.000,1989-03-15 00:00:00.000,0,3,0,0,3,3,3,92.0,
120549,SAL-1989-1-225-14,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""The Sunday Times,1989-03-19,Poll lifts bodycount in war-torn El Salvador.""",The Sunday Times,1989-03-19,Poll lifts bodycount in war-torn El Salvador.,,1,Chalatenango town,Chalatenango department,Chalatenango department,Chalatenango municipality,14.033333,-88.933333,POINT (-88.933333 14.033333),149943,El Salvador,92,Americas,2,3,1989-03-13 00:00:00.000,1989-03-19 00:00:00.000,0,6,0,12,18,18,18,92.0,
120553,SAL-1989-1-225-18,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""The San Diego Union-Tribune,1989-03-20,Conservative claims El Salvador win.""",The San Diego Union-Tribune,1989-03-20,Conservative claims El Salvador win.,military spokesman,6,El Salvador,El Slavador,,,13.8333,-88.9167,POINT (-88.9167 13.8333),149223,El Salvador,92,Americas,2,2,1989-03-18 00:00:00.000,1989-03-19 00:00:00.000,6,23,0,0,29,29,29,92.0,
120550,SAL-1989-1-225-15,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""The Globe and Mail,1989-03-20,Nine are killed as El Salvador goes to polls.""",The Globe and Mail,1989-03-20,Nine are killed as El Salvador goes to polls.,military spokesman,2,San Salvador city,San Salvador city (foothills about 10 kilometres north),San Salvador department,San Salvador municipality,13.701265,-89.209392,POINT (-89.209392 13.701265),149222,El Salvador,92,Americas,1,1,1989-03-19 00:00:00.000,1989-03-19 00:00:00.000,1,0,0,0,1,1,1,92.0,
120551,SAL-1989-1-225-16,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""The Globe and Mail,1989-03-20,Nine are killed as El Salvador goes to polls.""",The Globe and Mail,1989-03-20,Nine are killed as El Salvador goes to polls.,military spokesman,2,San Francisco Javier,San Francisco Javier town,Usulután department,San Francisco Javier municipality,13.416667,-88.566667,POINT (-88.566667 13.416667),148503,El Salvador,92,Americas,1,1,1989-03-19 00:00:00.000,1989-03-19 00:00:00.000,0,0,1,0,1,1,1,92.0,
120552,SAL-1989-1-225-17,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""The Globe and Mail,1989-03-20,Nine are killed as El Salvador goes to polls.""",The Globe and Mail,1989-03-20,Nine are killed as El Salvador goes to polls.,military spokesman,2,Ilobasco town,Ilobasco (military position),Cabañas department,Ilobasco municipality,13.85,-88.85,POINT (-88.85 13.85),149223,El Salvador,92,Americas,1,1,1989-03-19 00:00:00.000,1989-03-19 00:00:00.000,0,5,0,0,5,5,5,92.0,
120555,SAL-1989-1-225-19,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""The Globe and Mail,1989-03-25,3 soldiers killed in rebel attack.""",The Globe and Mail,1989-03-25,3 soldiers killed in rebel attack.,military sources,1,El Roblar village,El Roblar village (Guazapa Volcano),Chalatenango department,San Fernando municipality,14.3,-89.033333,POINT (-89.033333 14.3),149942,El Salvador,92,Americas,1,1,1989-03-23 00:00:00.000,1989-03-23 00:00:00.000,3,0,0,0,3,3,3,92.0,
120556,SAL-1989-1-225-20,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""The Globe and Mail,1989-03-25,3 soldiers killed in rebel attack.""",The Globe and Mail,1989-03-25,3 soldiers killed in rebel attack.,military sources,2,San Isidro town,San Isidro town (near),Morazán department,San Isidro municipality,13.85,-88.233333,POINT (-88.233333 13.85),149224,El Salvador,92,Americas,1,1,1989-03-23 00:00:00.000,1989-03-23 00:00:00.000,0,4,0,0,4,4,4,92.0,
120557,SAL-1989-1-225-21,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""The San Diego Union-Tribune,1989-03-27,After decade of civil war, death lurks at every corner in El Salvador.""",The San Diego Union-Tribune,1989-03-27,"After decade of civil war, death lurks at every corner in El Salvador.",,1,San Salvador city,San Salvador city (middle-class neighborhood),San Salvador department,San Salvador municipality,13.701265,-89.209392,POINT (-89.209392 13.701265),149222,El Salvador,92,Americas,1,2,1989-03-24 00:00:00.000,1989-03-26 00:00:00.000,1,0,0,0,1,1,1,92.0,
120560,SAL-1989-1-225-23.1,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""The Globe and Mail,1989-04-11,Guerrilla forces in El Salvador stepping up activities near cities.""",The Globe and Mail,1989-04-11,Guerrilla forces in El Salvador stepping up activities near cities.,authorities,4,Chalatenango department,Chalatenango department,Chalatenango department,,14.133333,-89.016667,POINT (-89.016667 14.133333),149942,El Salvador,92,Americas,2,3,1989-04-03 00:00:00.000,1989-04-09 00:00:00.000,0,0,0,5,5,5,5,92.0,
121068,SAL-1989-1-225-23.2,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""The Globe and Mail,1989-04-11,Guerrilla forces in El Salvador stepping up activities near cities.""",The Globe and Mail,1989-04-11,Guerrilla forces in El Salvador stepping up activities near cities.,authorities,3,Zacatecoluca municipality,Zacatecoluca municipality,La Paz department,Zacatecoluca municipality,13.433333,-88.866667,POINT (-88.866667 13.433333),148503,El Salvador,92,Americas,2,3,1989-04-03 00:00:00.000,1989-04-09 00:00:00.000,0,0,0,5,5,5,5,92.0,
121081,SAL-1989-1-225-54,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Reuters,1989-04-19,TWO FOREIGNERS KILLED IN ARMY ATTACK ON REBEL CAMP . """,Reuters,1989-04-19,TWO FOREIGNERS KILLED IN ARMY ATTACK ON REBEL CAMP .,,2,San Ildefonso town,San Ildefonso town (near),San Vicente department,San Ildefonso municipality,13.7,-88.566667,POINT (-88.566667 13.7),149223,El Salvador,92,Americas,1,1,1989-04-18 00:00:00.000,1989-04-18 00:00:00.000,0,9,0,0,9,9,9,92.0,
120562,SAL-1989-1-225-25,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Reuters,1989-05-11,SALVADOR MILITARY CHIEF DISMISSES REBEL OFFENSIVE.""",Reuters,1989-05-11,SALVADOR MILITARY CHIEF DISMISSES REBEL OFFENSIVE.,military spokesman,1,San Salvador city,San Salvador city,San Salvador department,San Salvador municipality,13.701265,-89.209392,POINT (-89.209392 13.701265),149222,El Salvador,92,Americas,1,1,1989-05-10 00:00:00.000,1989-05-10 00:00:00.000,14,19,0,0,33,33,33,92.0,
120564,SAL-1989-1-225-26,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""St. Louis Post-Dispatch,1989-05-13,CLASHES KILL 15 REBELS, SALVADORAN ARMY SAYS.""",St. Louis Post-Dispatch,1989-05-13,"CLASHES KILL 15 REBELS, SALVADORAN ARMY SAYS.",military spokesman,1,San Luis de la Reina town,San Luis de la Reina town,San Miguel department,San Luis de la Reina municipality,13.816667,-88.35,POINT (-88.35 13.816667),149224,El Salvador,92,Americas,2,2,1989-05-11 00:00:00.000,1989-05-12 00:00:00.000,0,10,0,0,10,10,10,92.0,
121069,SAL-1989-1-225-28.2,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.""",Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.,COPREFA / Rebel radio,4,Cabañas department,Cabanas department,Cabañas department,,13.866667,-88.75,POINT (-88.75 13.866667),149223,El Salvador,92,Americas,1,1,1989-05-22 00:00:00.000,1989-05-22 00:00:00.000,1,6,0,0,7,6,7,92.0,
121070,SAL-1989-1-225-28.3,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.""",Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.,COPREFA / Rebel radio,4,Cuscatlán department,Cuzcatlan department,Cuscatlán department,,13.833333,-89.033333,POINT (-89.033333 13.833333),149222,El Salvador,92,Americas,1,1,1989-05-22 00:00:00.000,1989-05-22 00:00:00.000,1,6,0,0,7,6,7,92.0,
121071,SAL-1989-1-225-28.4,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.""",Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.,COPREFA / Rebel radio,4,San Miguel department,San Miguel department,San Miguel department,,13.533333,-88.283333,POINT (-88.283333 13.533333),149224,El Salvador,92,Americas,1,1,1989-05-22 00:00:00.000,1989-05-22 00:00:00.000,1,5,0,0,6,7,6,92.0,
121072,SAL-1989-1-225-28.5,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.""",Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.,COPREFA / Rebel radio,4,Morazán department,Morazan department,Morazán department,,13.8,-88.1,POINT (-88.1 13.8),149224,El Salvador,92,Americas,1,1,1989-05-22 00:00:00.000,1989-05-22 00:00:00.000,1,5,0,0,6,7,6,92.0,
121073,SAL-1989-1-225-28.6,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.""",Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.,COPREFA / Rebel radio,4,Usulután department,Usulutan department,Usulután department,,13.433333,-88.533333,POINT (-88.533333 13.433333),148503,El Salvador,92,Americas,1,1,1989-05-22 00:00:00.000,1989-05-22 00:00:00.000,1,5,0,0,6,7,6,92.0,
120566,SAL-1989-1-225-28.1,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.""",Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.,COPREFA / Rebel radio,4,Chalatenango department,Chalatenango department,Chalatenango department,,14.133333,-89.016667,POINT (-89.016667 14.133333),149942,El Salvador,92,Americas,1,1,1989-05-22 00:00:00.000,1989-05-22 00:00:00.000,2,5,0,0,7,6,7,92.0,
120565,SAL-1989-1-225-27,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""St. Louis Post-Dispatch,1989-05-27,SALVADORAN TROOPS RAID LABOR OFFICE AFTER ATTACK.""",St. Louis Post-Dispatch,1989-05-27,SALVADORAN TROOPS RAID LABOR OFFICE AFTER ATTACK.,military spokesman,1,San Salvador city,San Salvador city (San Carlos barracks),San Salvador department,San Salvador municipality,13.701265,-89.209392,POINT (-89.209392 13.701265),149222,El Salvador,92,Americas,1,1,1989-05-25 00:00:00.000,1989-05-25 00:00:00.000,0,6,0,0,6,6,6,92.0,
120567,SAL-1989-1-225-29,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.""",Latin American Weekly Report,1989-06-08,Second major drive in FMLN offensive; Guerrillas say new weapons allow daylight operations.,rebel spokesman / military spokesman,1,San Salvador city,"San Salvador city (three military establishments in the northern district of the capital, San Salvador: the barracks of the 1st infantry brigade, the Zacamil police station and the offices of the Administracion General de Transito.)",San Salvador department,San Salvador municipality,13.701265,-89.209392,POINT (-89.209392 13.701265),149222,El Salvador,92,Americas,1,1,1989-05-26 00:00:00.000,1989-05-26 00:00:00.000,2,0,5,0,7,13,7,92.0,
121088,SAL-1989-1-225-61,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Reuters,1989-06-05,SALVADOR FIGHTING CLAIMS 19 CASUALTIES, ARMY SAYS . """,Reuters,1989-06-05,"SALVADOR FIGHTING CLAIMS 19 CASUALTIES, ARMY SAYS .",armed forces,2,Apopa town,Apopa town (outskirts),San Salvador department,Apopa municipality,13.807222,-89.179167,POINT (-89.179167 13.807222),149222,El Salvador,92,Americas,1,1,1989-06-04 00:00:00.000,1989-06-04 00:00:00.000,1,0,0,0,1,1,1,92.0,
121089,SAL-1989-1-225-62,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Reuters,1989-06-05,SALVADOR FIGHTING CLAIMS 19 CASUALTIES, ARMY SAYS . """,Reuters,1989-06-05,"SALVADOR FIGHTING CLAIMS 19 CASUALTIES, ARMY SAYS .",armed forces,1,Nueva Concepción town,Nueva Concepcion town,Chalatenango department,Nueva Concepción municipality,14.133333,-89.3,POINT (-89.3 14.133333),149942,El Salvador,92,Americas,1,1,1989-06-05 00:00:00.000,1989-06-05 00:00:00.000,0,2,0,0,2,2,2,92.0,
121082,SAL-1989-1-225-55,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,2,"""Reuters News,1989-06-09,SALVADOR'S NEW MINISTER OF PRESIDENCY ASSASSINATED. "";""The Globe and Mail,1989-06-10,Salvadorean cabinet minister slain.""",Reuters News;The Globe and Mail,1989-06-09;1989-06-10,SALVADOR'S NEW MINISTER OF PRESIDENCY ASSASSINATED. ;Salvadorean cabinet minister slain.,military spokesman,1,San Salvador city,San Salvador city (La Mascota),San Salvador department,San Salvador municipality,13.701265,-89.209392,POINT (-89.209392 13.701265),149222,El Salvador,92,Americas,1,1,1989-06-09 00:00:00.000,1989-06-09 00:00:00.000,0,0,0,0,0,3,0,92.0,
121078,SAL-1989-1-225-52,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,1,"""Reuters,1989-06-23,SALVADOREAN REBELS ATTACK ACROSS COUNTRY.""",Reuters,1989-06-23,SALVADOREAN REBELS ATTACK ACROSS COUNTRY.,The armed forces,2,Apopa town,Apopa town (outskirts),San Salvador department,Apopa municipality,13.807222,-89.179167,POINT (-89.179167 13.807222),149222,El Salvador,92,Americas,1,1,1989-06-23 00:00:00.000,1989-06-23 00:00:00.000,2,6,0,0,8,8,8,92.0,
120568,SAL-1989-1-225-30,1989,1,Clear,1,316,316,El Salvador: Government,697,697,Government of El Salvador - FMLN,13,13,Government of El Salvador,755,755,FMLN,2,"""The Globe and Mail,1989-06-26,AROUND THE WORLD Fighting in El Salvador heaviest since inauguration."";""Reuters,1989-06-23,SALVADOREAN REBELS ATTACK ACROSS COUNTRY. """,The Globe and Mail;Reuters,1989-06-26;1989-06-23,AROUND THE WORLD Fighting in El Salvador heaviest since inauguration.;SALVADOREAN REBELS ATTACK ACROSS COUNTRY.,COPREFA / Rebel radio /Military,4,Chalatenango department,Chalatenango department,Chalatenango department,,14.133333,-89.016667,POINT (-89.016667 14.133333),149942,El Salvador,92,Americas,1,1,1989-06-23 00:00:00.000,1989-06-23 00:00:00.000,8,16,0,0,24,24,24,92.0,
