,month_id,country_id,gleditsch_ward,ged_sb,ged_sb_tsum_24,wdi_sp_pop_totl,ged_sb_tlag_1,ged_sb_tlag_2,ged_sb_tlag_3,ged_sb_tlag_4,ged_sb_tlag_5,ged_sb_tlag_6,ged_os_tlag_1,wdi_ag_lnd_frst_k2,wdi_dt_oda_odat_pc_zs,wdi_ms_mil_xpnd_gd_zs,wdi_ms_mil_xpnd_zs,wdi_nv_agr_totl_kd,wdi_nv_agr_totl_kn,wdi_ny_gdp_pcap_kd,wdi_sp_dyn_le00_in,wdi_se_enr_prim_fm_zs,wdi_se_enr_prsc_fm_zs,wdi_se_prm_nenr,wdi_sh_sta_maln_zs,wdi_sh_sta_stnt_zs,wdi_sl_tlf_totl_fe_zs,wdi_sm_pop_refg_or,wdi_sm_pop_netm,wdi_sm_pop_totl_zs,wdi_sp_dyn_imrt_in,wdi_sh_dyn_mort_fe,wdi_sp_pop_0014_fe_zs,wdi_sp_pop_1564_fe_zs,wdi_sp_pop_65up_fe_zs,wdi_sp_pop_grow,wdi_sp_urb_totl_in_zs,splag_wdi_sl_tlf_totl_fe_zs,splag_wdi_sm_pop_refg_or,splag_wdi_sm_pop_netm,splag_wdi_ag_lnd_frst_k2,vdem_v2x_delibdem,vdem_v2x_egaldem,vdem_v2x_libdem,vdem_v2x_libdem_48,vdem_v2x_partip,vdem_v2x_partipdem,vdem_v2x_accountability,vdem_v2x_civlib,vdem_v2x_clphy,vdem_v2x_cspart,vdem_v2x_divparctrl,vdem_v2x_edcomp_thick,vdem_v2x_egal,vdem_v2x_execorr,vdem_v2x_frassoc_thick,vdem_v2x_gencs,vdem_v2x_gender,vdem_v2x_genpp,vdem_v2x_horacc,vdem_v2x_neopat,vdem_v2x_pubcorr,vdem_v2x_rule,vdem_v2x_veracc,vdem_v2x_ex_military,vdem_v2x_ex_party,vdem_v2x_freexp,vdem_v2xcl_acjst,vdem_v2xcl_dmove,vdem_v2xcl_prpty,vdem_v2xcl_rol,vdem_v2xcl_slave,vdem_v2xdd_dd,vdem_v2xdl_delib,vdem_v2xeg_eqdr,vdem_v2xeg_eqprotec,vdem_v2xel_frefair,vdem_v2xel_regelec,vdem_v2xme_altinf,vdem_v2xnp_client,vdem_v2xnp_regcorr,vdem_v2xpe_exlecon,vdem_v2xpe_exlpol,vdem_v2xpe_exlgeo,vdem_v2xpe_exlgender,vdem_v2xpe_exlsocgr,vdem_v2xps_party,vdem_v2xcs_ccsi,vdem_v2xnp_pres,vdem_v2xeg_eqaccess,vdem_v2x_diagacc,vdem_v2clrgunev,splag_vdem_v2x_libdem,splag_vdem_v2xcl_dmove,splag_vdem_v2x_accountability,splag_vdem_v2xpe_exlsocgr,splag_vdem_v2xcl_rol,decay_ged_sb_5,decay_ged_os_5,decay_ged_sb_100,decay_ged_sb_500,decay_ged_os_100,decay_ged_ns_5,decay_ged_ns_100,decay_acled_sb_5,decay_acled_os_5,decay_acled_ns_5,agr_withdrawal_pct_t48,dam_cap_pcap_t48,groundwater_export_t48,fresh_withdrawal_pct_t48,ind_efficiency_t48,irr_agr_efficiency_t48,services_efficiency_t48,general_efficiency_t48,water_stress_t48,renewable_internal_pcap_t48,renewable_pcap_t48,splag_1_decay_ged_sb_5,splag_1_decay_ged_os_5,splag_1_decay_ged_ns_5
21775,240,28,100,135,2315.0,37944414.0,92.0,40.0,78.0,40.0,661.0,77.0,28.0,631800.28,4.72559669938753,3.44098574204708,10.9329227644644,11469649416.3301,31448412145900.0,4196.76852471944,70.738,0.975189983844757,1.02708995342255,92.11651,6.3,19.6,40.2650383242008,3536.0,-25134.0,0.285623249625153,22.6,23.6,32.7571355387903,62.3322143233539,4.91065013785579,1.73449209300479,73.098,193.0156153720871,8360.0,-105278.0,7022904.859999999,0.347,0.325,0.425,0.431,0.621,0.368,0.884,0.625,0.391,0.686,0.951,0.641,0.52,0.348,0.787,0.86,0.748,0.778,1.085,0.267,0.428,0.675,0.926,0.0,0.0,0.696,0.553,0.489,0.721,0.608,0.632,0.187,0.56,0.421,0.619,0.574,0.989,0.79,0.741,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.587,-1.334,2.428,4.06,5.06,2.028,3.628,1.0,1.0,0.8908987181403393,0.8908987181403393,0.9170040432046712,1.0,0.0010051779654721598,0.0010051779654721598,0.0010051779654721598,0.0010051779654721598,0.15,242.4440243134,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,58893.8855187431,64797.00224906,1.308847605118485,1.9274905038591257,1.492765065008986
21962,241,28,100,174,2461.0,38585033.0,135.0,92.0,40.0,78.0,40.0,661.0,12.0,629577.64,8.25138609788964,3.76274205786296,11.1437875699813,11464190130.7183,31433443435200.0,3953.5869670831,70.926,1.00232994556427,1.04314994812012,93.73617,6.3,19.6,39.9743325645885,4412.0,-30850.0,0.285623249625153,21.8,22.9,32.3128356535205,62.6883638550788,4.99880049140071,1.6742155832136,73.53,193.34802756271077,8518.0,-132514.0,6980002.78,0.343,0.319,0.42,0.433,0.617,0.362,0.845,0.621,0.391,0.686,1.343,0.636,0.516,0.348,0.776,0.86,0.748,0.778,1.086,0.275,0.428,0.675,0.884,0.0,0.0,0.69,0.553,0.489,0.721,0.608,0.632,0.176,0.56,0.414,0.619,0.571,0.989,0.79,0.758,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.584,-1.334,2.282,4.06,4.706999999999999,2.059,3.5589999999999997,1.0,1.0,1.0,0.865536561006143,0.8908987181403393,0.9715319411536059,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.15,238.1612857801,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,57853.5335711109,63652.3726003831,1.2715872544750098,1.8726185907693984,1.5063946286127754
22149,242,28,100,115,2551.0,38585033.0,174.0,135.0,92.0,40.0,78.0,40.0,137.0,629577.64,8.25138609788964,3.76274205786296,11.1437875699813,11464190130.7183,31433443435200.0,3953.5869670831,70.926,1.00232994556427,1.04314994812012,93.73617,6.3,19.6,39.9743325645885,4412.0,-30850.0,0.285623249625153,21.8,22.9,32.3128356535205,62.6883638550788,4.99880049140071,1.6742155832136,73.53,193.34802756271077,8518.0,-132514.0,6980002.78,0.343,0.319,0.42,0.433,0.617,0.362,0.845,0.621,0.391,0.686,1.343,0.636,0.516,0.348,0.776,0.86,0.748,0.778,1.086,0.275,0.428,0.675,0.884,0.0,0.0,0.69,0.553,0.489,0.721,0.608,0.632,0.176,0.56,0.414,0.619,0.571,0.989,0.79,0.758,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.584,-1.334,2.282,4.06,4.706999999999999,2.059,3.5589999999999997,1.0,1.0,1.0,0.8408964152537145,1.0,1.0,0.0009487616612828187,0.0009487616612828187,0.0009487616612828187,0.0009487616612828187,0.15,238.1612857801,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,57853.5335711109,63652.3726003831,1.2353876336862906,1.8193087745305239,1.4919785565259291
22336,243,28,100,181,2570.0,38585033.0,115.0,174.0,135.0,92.0,40.0,78.0,142.0,629577.64,8.25138609788964,3.76274205786296,11.1437875699813,11464190130.7183,31433443435200.0,3953.5869670831,70.926,1.00232994556427,1.04314994812012,93.73617,6.3,19.6,39.9743325645885,4412.0,-30850.0,0.285623249625153,21.8,22.9,32.3128356535205,62.6883638550788,4.99880049140071,1.6742155832136,73.53,193.34802756271077,8518.0,-132514.0,6980002.78,0.343,0.319,0.42,0.433,0.617,0.362,0.845,0.621,0.391,0.686,1.343,0.636,0.516,0.348,0.776,0.86,0.748,0.778,1.086,0.275,0.428,0.675,0.884,0.0,0.0,0.69,0.553,0.489,0.721,0.608,0.632,0.176,0.56,0.414,0.619,0.571,0.989,0.79,0.758,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.584,-1.334,2.282,4.06,4.706999999999999,2.059,3.5589999999999997,1.0,1.0,1.0,0.8169577266205499,1.0,1.0,0.0009217522584782159,0.0009217522584782159,0.0009217522584782159,0.0009217522584782159,0.15,238.1612857801,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,57853.5335711109,63652.3726003831,1.2002185458324017,1.7675165852774275,1.4779728820275846
22523,244,28,100,107,2616.0,38585033.0,181.0,115.0,174.0,135.0,92.0,40.0,92.0,629577.64,8.25138609788964,3.76274205786296,11.1437875699813,11464190130.7183,31433443435200.0,3953.5869670831,70.926,1.00232994556427,1.04314994812012,93.73617,6.3,19.6,39.9743325645885,4412.0,-30850.0,0.285623249625153,21.8,22.9,32.3128356535205,62.6883638550788,4.99880049140071,1.6742155832136,73.53,193.34802756271077,8518.0,-132514.0,6980002.78,0.343,0.319,0.42,0.433,0.617,0.362,0.845,0.621,0.391,0.686,1.343,0.636,0.516,0.348,0.776,0.86,0.748,0.778,1.086,0.275,0.428,0.675,0.884,0.0,0.0,0.69,0.553,0.489,0.721,0.608,0.632,0.176,0.56,0.414,0.619,0.571,0.989,0.79,0.758,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.584,-1.334,2.282,4.06,4.706999999999999,2.059,3.5589999999999997,1.0,1.0,1.0,0.7937005259840997,0.9715319411536059,1.0,0.0008955117609420617,0.0008955117609420617,0.0008955117609420617,0.0008955117609420617,0.15,238.1612857801,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,57853.5335711109,63652.3726003831,1.166050653641111,1.717198819115772,1.435897863048649
22710,245,28,100,190,2748.0,38585033.0,107.0,181.0,115.0,174.0,135.0,92.0,204.0,629577.64,8.25138609788964,3.76274205786296,11.1437875699813,11464190130.7183,31433443435200.0,3953.5869670831,70.926,1.00232994556427,1.04314994812012,93.73617,6.3,19.6,39.9743325645885,4412.0,-30850.0,0.285623249625153,21.8,22.9,32.3128356535205,62.6883638550788,4.99880049140071,1.6742155832136,73.53,193.34802756271077,8518.0,-132514.0,6980002.78,0.343,0.319,0.42,0.433,0.617,0.362,0.845,0.621,0.391,0.686,1.343,0.636,0.516,0.348,0.776,0.86,0.748,0.778,1.086,0.275,0.428,0.675,0.884,0.0,0.0,0.69,0.553,0.489,0.721,0.608,0.632,0.176,0.56,0.414,0.619,0.571,0.989,0.79,0.758,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.584,-1.334,2.282,4.06,4.706999999999999,2.059,3.5589999999999997,1.0,1.0,1.0,0.7711054127039704,1.0,1.0,0.0008700182794339254,0.0008700182794339254,0.0008700182794339254,0.0008700182794339254,0.15,238.1612857801,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,57853.5335711109,63652.3726003831,1.1328554550153798,2.0008935749972085,1.3950206381859682
22897,246,28,100,120,2868.0,38585033.0,190.0,107.0,181.0,115.0,174.0,135.0,153.0,629577.64,8.25138609788964,3.76274205786296,11.1437875699813,11464190130.7183,31433443435200.0,3953.5869670831,70.926,1.00232994556427,1.04314994812012,93.73617,6.3,19.6,39.9743325645885,4412.0,-30850.0,0.285623249625153,21.8,22.9,32.3128356535205,62.6883638550788,4.99880049140071,1.6742155832136,73.53,193.34802756271077,8518.0,-132514.0,6980002.78,0.343,0.319,0.42,0.433,0.617,0.362,0.845,0.621,0.391,0.686,1.343,0.636,0.516,0.348,0.776,0.86,0.748,0.778,1.086,0.275,0.428,0.675,0.884,0.0,0.0,0.69,0.553,0.489,0.721,0.608,0.632,0.176,0.56,0.414,0.619,0.571,0.989,0.79,0.758,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.584,-1.334,2.282,4.06,4.706999999999999,2.059,3.5589999999999997,1.0,1.0,1.0,0.7491535384383408,1.0,1.0,0.0008452505478575612,0.0008452505478575612,0.0008452505478575612,0.0008452505478575612,0.15,238.1612857801,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,57853.5335711109,63652.3726003831,1.1006052592575433,1.9439320189588163,1.4383030653614848
23086,247,28,100,201,3054.0,38585033.0,120.0,190.0,107.0,181.0,115.0,174.0,136.0,629577.64,8.25138609788964,3.76274205786296,11.1437875699813,11464190130.7183,31433443435200.0,3953.5869670831,70.926,1.00232994556427,1.04314994812012,93.73617,6.3,19.6,39.9743325645885,4412.0,-30850.0,0.285623249625153,21.8,22.9,32.3128356535205,62.6883638550788,4.99880049140071,1.6742155832136,73.53,193.34802756271077,8518.0,-132514.0,6980002.78,0.343,0.319,0.42,0.433,0.617,0.362,0.845,0.621,0.391,0.686,1.343,0.636,0.516,0.348,0.776,0.86,0.748,0.778,1.086,0.275,0.428,0.675,0.884,0.0,0.0,0.69,0.553,0.489,0.721,0.608,0.632,0.176,0.56,0.414,0.619,0.571,0.989,0.79,0.758,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.584,-1.334,2.282,4.06,4.706999999999999,2.059,3.5589999999999997,1.0,1.0,1.0,0.7278265914210937,1.0,1.0,0.0008211879055212056,0.0008211879055212056,0.0008211879055212056,0.0008211879055212056,0.15,238.1612857801,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,57853.5335711109,63652.3726003831,1.0692731639703486,1.944717735168013,1.4258254279042188
23273,248,28,100,156,2932.0,38585033.0,201.0,120.0,190.0,107.0,181.0,115.0,136.0,629577.64,8.25138609788964,3.76274205786296,11.1437875699813,11464190130.7183,31433443435200.0,3953.5869670831,70.926,1.00232994556427,1.04314994812012,93.73617,6.3,19.6,39.9743325645885,4412.0,-30850.0,0.285623249625153,21.8,22.9,32.3128356535205,62.6883638550788,4.99880049140071,1.6742155832136,73.53,193.34802756271077,8518.0,-132514.0,6980002.78,0.343,0.319,0.42,0.433,0.617,0.362,0.845,0.621,0.391,0.686,1.343,0.636,0.516,0.348,0.776,0.86,0.748,0.778,1.086,0.275,0.428,0.675,0.884,0.0,0.0,0.69,0.553,0.489,0.721,0.608,0.632,0.176,0.56,0.414,0.619,0.571,0.989,0.79,0.758,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.584,-1.334,2.282,4.06,4.706999999999999,2.059,3.5589999999999997,1.0,1.0,1.0,0.7071067811865476,1.0,1.0,0.0007978102799028811,0.0007978102799028811,0.0007978102799028811,0.0007978102799028811,0.15,238.1612857801,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,57853.5335711109,63652.3726003831,1.0388330326155708,1.889355396243624,1.3852349457179567
23460,249,28,100,177,3068.0,38585033.0,156.0,201.0,120.0,190.0,107.0,181.0,215.0,629577.64,8.25138609788964,3.76274205786296,11.1437875699813,11464190130.7183,31433443435200.0,3953.5869670831,70.926,1.00232994556427,1.04314994812012,93.73617,6.3,19.6,39.9743325645885,4412.0,-30850.0,0.285623249625153,21.8,22.9,32.3128356535205,62.6883638550788,4.99880049140071,1.6742155832136,73.53,193.34802756271077,8518.0,-132514.0,6980002.78,0.343,0.319,0.42,0.433,0.617,0.362,0.845,0.621,0.391,0.686,1.343,0.636,0.516,0.348,0.776,0.86,0.748,0.778,1.086,0.275,0.428,0.675,0.884,0.0,0.0,0.69,0.553,0.489,0.721,0.608,0.632,0.176,0.56,0.414,0.619,0.571,0.989,0.79,0.758,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.584,-1.334,2.282,4.06,4.706999999999999,2.059,3.5589999999999997,1.0,1.0,1.0,0.6869768237290446,1.0,1.0,0.000775098169906347,0.000775098169906347,0.000775098169906347,0.000775098169906347,0.15,238.1612857801,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,57853.5335711109,63652.3726003831,1.0092594727114925,1.8355691156416083,1.3457999957671762
23647,250,28,100,149,3181.0,38585033.0,177.0,156.0,201.0,120.0,190.0,107.0,167.0,629577.64,8.25138609788964,3.76274205786296,11.1437875699813,11464190130.7183,31433443435200.0,3953.5869670831,70.926,1.00232994556427,1.04314994812012,93.73617,6.3,19.6,39.9743325645885,4412.0,-30850.0,0.285623249625153,21.8,22.9,32.3128356535205,62.6883638550788,4.99880049140071,1.6742155832136,73.53,193.34802756271077,8518.0,-132514.0,6980002.78,0.343,0.319,0.42,0.433,0.617,0.362,0.845,0.621,0.391,0.686,1.343,0.636,0.516,0.348,0.776,0.86,0.748,0.778,1.086,0.275,0.428,0.675,0.884,0.0,0.0,0.69,0.553,0.489,0.721,0.608,0.632,0.176,0.56,0.414,0.619,0.571,0.989,0.79,0.758,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.584,-1.334,2.282,4.06,4.706999999999999,2.059,3.5589999999999997,1.0,1.0,1.0,0.6674199270850172,1.0,1.0,0.0007530326295937211,0.0007530326295937211,0.0007530326295937211,0.0007530326295937211,0.15,238.1612857801,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,57853.5335711109,63652.3726003831,0.9805278146510611,1.783314026040899,1.3074876822921992
23834,251,28,100,117,3118.0,38585033.0,149.0,177.0,156.0,201.0,120.0,190.0,218.0,629577.64,8.25138609788964,3.76274205786296,11.1437875699813,11464190130.7183,31433443435200.0,3953.5869670831,70.926,1.00232994556427,1.04314994812012,93.73617,6.3,19.6,39.9743325645885,4412.0,-30850.0,0.285623249625153,21.8,22.9,32.3128356535205,62.6883638550788,4.99880049140071,1.6742155832136,73.53,193.34802756271077,8518.0,-132514.0,6980002.78,0.343,0.319,0.42,0.433,0.617,0.362,0.845,0.621,0.391,0.686,1.343,0.636,0.516,0.348,0.776,0.86,0.748,0.778,1.086,0.275,0.428,0.675,0.884,0.0,0.0,0.69,0.553,0.489,0.721,0.608,0.632,0.176,0.56,0.414,0.619,0.571,0.989,0.79,0.758,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.584,-1.334,2.282,4.06,4.706999999999999,2.059,3.5589999999999997,1.0,1.0,1.0,0.6484197773255048,1.0,1.0,0.0007315952523811925,0.0007315952523811925,0.0007315952523811925,0.0007315952523811925,0.15,238.1612857801,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,57853.5335711109,63652.3726003831,0.9526140911230484,1.732546537405967,1.2702660460117694
24021,252,28,100,183,3245.0,38585033.0,117.0,149.0,177.0,156.0,201.0,120.0,240.0,629577.64,8.25138609788964,3.76274205786296,11.1437875699813,11464190130.7183,31433443435200.0,3953.5869670831,70.926,1.00232994556427,1.04314994812012,93.73617,6.3,19.6,39.9743325645885,4412.0,-30850.0,0.285623249625153,21.8,22.9,32.3128356535205,62.6883638550788,4.99880049140071,1.6742155832136,73.53,193.34802756271077,8518.0,-132514.0,6980002.78,0.343,0.319,0.42,0.433,0.617,0.362,0.845,0.621,0.391,0.686,1.343,0.636,0.516,0.348,0.776,0.86,0.748,0.778,1.086,0.275,0.428,0.675,0.884,0.0,0.0,0.69,0.553,0.489,0.721,0.608,0.632,0.176,0.56,0.414,0.619,0.571,0.989,0.79,0.758,0.379,0.64,0.22,0.671,0.553,0.404,0.239,0.653,0.121,0.516,0.584,-1.334,2.282,4.06,4.706999999999999,2.059,3.5589999999999997,1.0,1.0,1.0,0.6299605249474366,1.0,1.0,0.0007107681556846615,0.0007107681556846615,0.0007107681556846615,0.0007107681556846615,0.15,238.1612857801,0.0,0.42,109.2207458111,0.2425000955,37.6677894926,17.2073210546,1.1595808383,57853.5335711109,63652.3726003831,0.9254950171190534,1.6832243006249772,1.2341040374633299
24208,253,28,100,93,3331.0,39215135.0,183.0,117.0,149.0,177.0,156.0,201.0,133.0,627355.0,5.16050741932134,3.03168353865852,11.4804922883035,11905489786.7853,32643434513400.0,4003.84032419896,71.32,0.998759984970093,1.03857004642487,93.89445,4.9,18.2,40.1467474425479,9278.0,-31116.0,0.271282821567065,21.2,22.1,31.8580250005432,63.0526828957505,5.08929210370635,1.61983140551157,73.957,191.28869589192658,8376.0,-137616.0,6937100.7,0.348,0.311,0.428,0.431,0.613,0.368,0.859,0.629,0.391,0.686,1.343,0.636,0.482,0.348,0.776,0.826,0.737,0.778,1.092,0.275,0.331,0.701,0.885,0.0,0.0,0.725,0.553,0.489,0.721,0.608,0.632,0.164,0.56,0.38,0.546,0.571,0.989,0.79,0.758,0.379,0.646,0.216,0.612,0.544,0.408,0.226,0.653,0.121,0.516,0.605,-1.334,2.229,4.115,4.63,1.885,3.586,1.0,1.0,1.0,0.6120267716523276,1.0,1.0,0.0006905339660024879,0.0006905339660024879,0.0006905339660024879,0.0006905339660024879,0.1572457627,234.0739798218,0.0,0.3970550847,109.2207458111,0.2408907221,37.6677894926,17.2073210546,1.1595808383,56860.6556073354,62559.9754001453,0.8991479705096634,1.6353061721831048,1.198971491102251
24395,254,28,100,78,3339.0,39215135.0,93.0,183.0,117.0,149.0,177.0,156.0,238.0,627355.0,5.16050741932134,3.03168353865852,11.4804922883035,11905489786.7853,32643434513400.0,4003.84032419896,71.32,0.998759984970093,1.03857004642487,93.89445,4.9,18.2,40.1467474425479,9278.0,-31116.0,0.271282821567065,21.2,22.1,31.8580250005432,63.0526828957505,5.08929210370635,1.61983140551157,73.957,191.28869589192658,8376.0,-137616.0,6937100.7,0.348,0.311,0.428,0.431,0.613,0.368,0.859,0.629,0.391,0.686,1.343,0.636,0.482,0.348,0.776,0.826,0.737,0.778,1.092,0.275,0.331,0.701,0.885,0.0,0.0,0.725,0.553,0.489,0.721,0.608,0.632,0.164,0.56,0.38,0.546,0.571,0.989,0.79,0.758,0.379,0.646,0.216,0.612,0.544,0.408,0.226,0.653,0.121,0.516,0.605,-1.334,2.229,4.115,4.63,1.885,3.586,1.0,1.0,0.9715319411536059,0.5946035575013605,1.0,1.0,0.0006708758044228953,0.0006708758044228953,0.0006708758044228953,0.0006708758044228953,0.1572457627,234.0739798218,0.0,0.3970550847,109.2207458111,0.2408907221,37.6677894926,17.2073210546,1.1595808383,56860.6556073354,62559.9754001453,0.8735509731735785,1.7717944532209748,1.1648391001384035
24582,255,28,100,159,3442.0,39215135.0,78.0,93.0,183.0,117.0,149.0,177.0,185.0,627355.0,5.16050741932134,3.03168353865852,11.4804922883035,11905489786.7853,32643434513400.0,4003.84032419896,71.32,0.998759984970093,1.03857004642487,93.89445,4.9,18.2,40.1467474425479,9278.0,-31116.0,0.271282821567065,21.2,22.1,31.8580250005432,63.0526828957505,5.08929210370635,1.61983140551157,73.957,191.28869589192658,8376.0,-137616.0,6937100.7,0.348,0.311,0.428,0.431,0.613,0.368,0.859,0.629,0.391,0.686,1.343,0.636,0.482,0.348,0.776,0.826,0.737,0.778,1.092,0.275,0.331,0.701,0.885,0.0,0.0,0.725,0.553,0.489,0.721,0.608,0.632,0.164,0.56,0.38,0.546,0.571,0.989,0.79,0.758,0.379,0.646,0.216,0.612,0.544,0.408,0.226,0.653,0.121,0.516,0.605,-1.334,2.229,4.115,4.63,1.885,3.586,1.0,1.0,0.9438743126816935,0.5776763484361365,1.0,0.9715319411536059,0.0006517772725439618,0.0006517772725439618,0.0006517772725439618,0.0006517772725439618,0.1572457627,234.0739798218,0.0,0.3970550847,109.2207458111,0.2408907221,37.6677894926,17.2073210546,1.1595808383,56860.6556073354,62559.9754001453,0.8486826726639483,1.7213549044629657,1.1316783920890827
24769,256,28,100,134,3511.0,39215135.0,159.0,78.0,93.0,183.0,117.0,149.0,150.0,627355.0,5.16050741932134,3.03168353865852,11.4804922883035,11905489786.7853,32643434513400.0,4003.84032419896,71.32,0.998759984970093,1.03857004642487,93.89445,4.9,18.2,40.1467474425479,9278.0,-31116.0,0.271282821567065,21.2,22.1,31.8580250005432,63.0526828957505,5.08929210370635,1.61983140551157,73.957,191.28869589192658,8376.0,-137616.0,6937100.7,0.348,0.311,0.428,0.431,0.613,0.368,0.859,0.629,0.391,0.686,1.343,0.636,0.482,0.348,0.776,0.826,0.737,0.778,1.092,0.275,0.331,0.701,0.885,0.0,0.0,0.725,0.553,0.489,0.721,0.608,0.632,0.164,0.56,0.38,0.546,0.571,0.989,0.79,0.758,0.379,0.646,0.216,0.612,0.544,0.408,0.226,0.653,0.121,0.516,0.605,-1.334,2.229,4.115,4.63,1.885,3.586,1.0,1.0,1.0,0.5612310241546865,1.0,1.0,0.0006332224387944383,0.0006332224387944383,0.0006332224387944383,0.0006332224387944383,0.1572457627,234.0739798218,0.0,0.3970550847,109.2207458111,0.2408907221,37.6677894926,17.2073210546,1.1595808383,56860.6556073354,62559.9754001453,0.8245223243966359,1.6723512717471845,1.0994617050278979
24956,257,28,100,202,3659.0,39215135.0,134.0,159.0,78.0,93.0,183.0,117.0,215.0,627355.0,5.16050741932134,3.03168353865852,11.4804922883035,11905489786.7853,32643434513400.0,4003.84032419896,71.32,0.998759984970093,1.03857004642487,93.89445,4.9,18.2,40.1467474425479,9278.0,-31116.0,0.271282821567065,21.2,22.1,31.8580250005432,63.0526828957505,5.08929210370635,1.61983140551157,73.957,191.28869589192658,8376.0,-137616.0,6937100.7,0.348,0.311,0.428,0.431,0.613,0.368,0.859,0.629,0.391,0.686,1.343,0.636,0.482,0.348,0.776,0.826,0.737,0.778,1.092,0.275,0.331,0.701,0.885,0.0,0.0,0.725,0.553,0.489,0.721,0.608,0.632,0.164,0.56,0.38,0.546,0.571,0.989,0.79,0.758,0.379,0.646,0.216,0.612,0.544,0.408,0.226,0.653,0.121,0.516,0.605,-1.334,2.229,4.115,4.63,1.885,3.586,1.0,1.0,1.0,0.5452538663326288,1.0,1.0,1.0,0.0006151958251439813,0.0006151958251439813,0.0006151958251439813,0.1572457627,234.0739798218,0.0,0.3970550847,109.2207458111,0.2408907221,37.6677894926,17.2073210546,1.1595808383,56860.6556073354,62559.9754001453,0.8010497743455467,1.6247426773312434,1.068162164509807
25143,258,28,100,112,3694.0,39215135.0,202.0,134.0,159.0,78.0,93.0,183.0,221.0,627355.0,5.16050741932134,3.03168353865852,11.4804922883035,11905489786.7853,32643434513400.0,4003.84032419896,71.32,0.998759984970093,1.03857004642487,93.89445,4.9,18.2,40.1467474425479,9278.0,-31116.0,0.271282821567065,21.2,22.1,31.8580250005432,63.0526828957505,5.08929210370635,1.61983140551157,73.957,191.28869589192658,8376.0,-137616.0,6937100.7,0.348,0.311,0.428,0.431,0.613,0.368,0.859,0.629,0.391,0.686,1.343,0.636,0.482,0.348,0.776,0.826,0.737,0.778,1.092,0.275,0.331,0.701,0.885,0.0,0.0,0.725,0.553,0.489,0.721,0.608,0.632,0.164,0.56,0.38,0.546,0.571,0.989,0.79,0.758,0.379,0.646,0.216,0.612,0.544,0.408,0.226,0.653,0.121,0.516,0.605,-1.334,2.229,4.115,4.63,1.885,3.586,1.0,1.0,1.0,0.5297315471796475,1.0,1.0,0.9715319411536059,0.0005976823941917259,0.0005976823941917259,0.0005976823941917259,0.1572457627,234.0739798218,0.0,0.3970550847,109.2207458111,0.2408907221,37.6677894926,17.2073210546,1.1595808383,56860.6556073354,62559.9754001453,0.778245442230587,1.57848940718273,1.0377536611530502
