,month_id,country_id,gleditsch_ward,ged_sb,ged_sb_tsum_24,wdi_sp_pop_totl,ged_sb_tlag_1,ged_sb_tlag_2,ged_sb_tlag_3,ged_sb_tlag_4,ged_sb_tlag_5,ged_sb_tlag_6,ged_os_tlag_1,wdi_ag_lnd_frst_k2,wdi_dt_oda_odat_pc_zs,wdi_ms_mil_xpnd_gd_zs,wdi_ms_mil_xpnd_zs,wdi_nv_agr_totl_kd,wdi_nv_agr_totl_kn,wdi_ny_gdp_pcap_kd,wdi_sp_dyn_le00_in,wdi_se_enr_prim_fm_zs,wdi_se_enr_prsc_fm_zs,wdi_se_prm_nenr,wdi_sh_sta_maln_zs,wdi_sh_sta_stnt_zs,wdi_sl_tlf_totl_fe_zs,wdi_sm_pop_refg_or,wdi_sm_pop_netm,wdi_sm_pop_totl_zs,wdi_sp_dyn_imrt_in,wdi_sh_dyn_mort_fe,wdi_sp_pop_0014_fe_zs,wdi_sp_pop_1564_fe_zs,wdi_sp_pop_65up_fe_zs,wdi_sp_pop_grow,wdi_sp_urb_totl_in_zs,splag_wdi_sl_tlf_totl_fe_zs,splag_wdi_sm_pop_refg_or,splag_wdi_sm_pop_netm,splag_wdi_ag_lnd_frst_k2,vdem_v2x_delibdem,vdem_v2x_egaldem,vdem_v2x_libdem,vdem_v2x_libdem_48,vdem_v2x_partip,vdem_v2x_partipdem,vdem_v2x_accountability,vdem_v2x_civlib,vdem_v2x_clphy,vdem_v2x_cspart,vdem_v2x_divparctrl,vdem_v2x_edcomp_thick,vdem_v2x_egal,vdem_v2x_execorr,vdem_v2x_frassoc_thick,vdem_v2x_gencs,vdem_v2x_gender,vdem_v2x_genpp,vdem_v2x_horacc,vdem_v2x_neopat,vdem_v2x_pubcorr,vdem_v2x_rule,vdem_v2x_veracc,vdem_v2x_ex_military,vdem_v2x_ex_party,vdem_v2x_freexp,vdem_v2xcl_acjst,vdem_v2xcl_dmove,vdem_v2xcl_prpty,vdem_v2xcl_rol,vdem_v2xcl_slave,vdem_v2xdd_dd,vdem_v2xdl_delib,vdem_v2xeg_eqdr,vdem_v2xeg_eqprotec,vdem_v2xel_frefair,vdem_v2xel_regelec,vdem_v2xme_altinf,vdem_v2xnp_client,vdem_v2xnp_regcorr,vdem_v2xpe_exlecon,vdem_v2xpe_exlpol,vdem_v2xpe_exlgeo,vdem_v2xpe_exlgender,vdem_v2xpe_exlsocgr,vdem_v2xps_party,vdem_v2xcs_ccsi,vdem_v2xnp_pres,vdem_v2xeg_eqaccess,vdem_v2x_diagacc,vdem_v2clrgunev,splag_vdem_v2x_libdem,splag_vdem_v2xcl_dmove,splag_vdem_v2x_accountability,splag_vdem_v2xpe_exlsocgr,splag_vdem_v2xcl_rol,decay_ged_sb_5,decay_ged_os_5,decay_ged_sb_100,decay_ged_sb_500,decay_ged_os_100,decay_ged_ns_5,decay_ged_ns_100,decay_acled_sb_5,decay_acled_os_5,decay_acled_ns_5,agr_withdrawal_pct_t48,dam_cap_pcap_t48,groundwater_export_t48,fresh_withdrawal_pct_t48,ind_efficiency_t48,irr_agr_efficiency_t48,services_efficiency_t48,general_efficiency_t48,water_stress_t48,renewable_internal_pcap_t48,renewable_pcap_t48,splag_1_decay_ged_sb_5,splag_1_decay_ged_os_5,splag_1_decay_ged_ns_5
10824,181,121,780,3,2644.0,18094474.0,41.0,10.0,13.0,160.0,72.0,4.0,0.0,22767.66,28.3219048369754,3.72933805803649,12.6466936825092,3754755360.23566,510109423500.0,1547.90072157144,72.882,0.97095000743866,1.03672003746033,98.17965,30.3,28.7,33.2906457543133,114454.0,-63104.0,0.239809813928564,17.6,18.9,29.4271042320937,63.7199637442732,6.8529320236331,0.94198526755183,18.473,0.0,0.0,0.0,0.0,0.282,0.322,0.318,0.272,0.514,0.293,0.575,0.598,0.542,0.663,0.573,0.604,0.586,0.409,0.713,0.643,0.603,0.593,-0.019,0.421,0.373,0.593,0.953,0.125,0.25,0.556,0.505,0.486,0.656,0.565,0.81,0.086,0.489,0.699,0.551,0.569,0.696,0.751,0.515,0.42,0.499,0.534,0.434,0.322,0.607,0.781,0.565,0.297,0.545,0.328,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,0.7711054127039704,0.9170040432046712,0.6869768237290446,0.47193715634084676,0.8908987181403393,0.1767766952966369,0.005524271728019903,0.005524271728019903,0.005524271728019903,18.2596590909,239.7314578147,0.0,19.1158333333,21.7911000846,0.1552668934,35.3705091586,3.1142588044,70.7795231417,3010.9954368022,3010.9954368022,0.0,0.0,0.0
11011,182,121,780,0,2622.0,18094474.0,3.0,41.0,10.0,13.0,160.0,72.0,0.0,22767.66,28.3219048369754,3.72933805803649,12.6466936825092,3754755360.23566,510109423500.0,1547.90072157144,72.882,0.97095000743866,1.03672003746033,98.17965,30.3,28.7,33.2906457543133,114454.0,-63104.0,0.239809813928564,17.6,18.9,29.4271042320937,63.7199637442732,6.8529320236331,0.94198526755183,18.473,0.0,0.0,0.0,0.0,0.282,0.322,0.318,0.272,0.514,0.293,0.575,0.598,0.542,0.663,0.573,0.604,0.586,0.409,0.713,0.643,0.603,0.593,-0.019,0.421,0.373,0.593,0.953,0.125,0.25,0.556,0.505,0.486,0.656,0.565,0.81,0.086,0.489,0.699,0.551,0.569,0.696,0.751,0.515,0.42,0.499,0.534,0.434,0.322,0.607,0.781,0.565,0.297,0.545,0.328,-1.906,0.0,0.0,0.0,0.0,0.0,0.9715319411536059,0.7491535384383408,0.8908987181403393,0.6674199270850172,0.4585020216023356,0.865536561006143,0.17174420593226114,0.005367006435383159,0.005367006435383159,0.005367006435383159,18.2596590909,239.7314578147,0.0,19.1158333333,21.7911000846,0.1552668934,35.3705091586,3.1142588044,70.7795231417,3010.9954368022,3010.9954368022,0.0,0.0,0.0
11198,183,121,780,0,2576.0,18094474.0,0.0,3.0,41.0,10.0,13.0,160.0,0.0,22767.66,28.3219048369754,3.72933805803649,12.6466936825092,3754755360.23566,510109423500.0,1547.90072157144,72.882,0.97095000743866,1.03672003746033,98.17965,30.3,28.7,33.2906457543133,114454.0,-63104.0,0.239809813928564,17.6,18.9,29.4271042320937,63.7199637442732,6.8529320236331,0.94198526755183,18.473,0.0,0.0,0.0,0.0,0.282,0.322,0.318,0.272,0.514,0.293,0.575,0.598,0.542,0.663,0.573,0.604,0.586,0.409,0.713,0.643,0.603,0.593,-0.019,0.421,0.373,0.593,0.953,0.125,0.25,0.556,0.505,0.486,0.656,0.565,0.81,0.086,0.489,0.699,0.551,0.569,0.696,0.751,0.515,0.42,0.499,0.534,0.434,0.322,0.607,0.781,0.565,0.297,0.545,0.328,-1.906,0.0,0.0,0.0,0.0,0.0,0.9438743126816935,0.7278265914210937,0.865536561006143,0.6484197773255048,0.44544935907016964,0.8408964152537145,0.16685498177125427,0.005214218180351698,0.005214218180351698,0.005214218180351698,18.2596590909,239.7314578147,0.0,19.1158333333,21.7911000846,0.1552668934,35.3705091586,3.1142588044,70.7795231417,3010.9954368022,3010.9954368022,0.0,0.0,0.0
11385,184,121,780,204,2680.0,18094474.0,0.0,0.0,3.0,41.0,10.0,13.0,0.0,22767.66,28.3219048369754,3.72933805803649,12.6466936825092,3754755360.23566,510109423500.0,1547.90072157144,72.882,0.97095000743866,1.03672003746033,98.17965,30.3,28.7,33.2906457543133,114454.0,-63104.0,0.239809813928564,17.6,18.9,29.4271042320937,63.7199637442732,6.8529320236331,0.94198526755183,18.473,0.0,0.0,0.0,0.0,0.282,0.322,0.318,0.272,0.514,0.293,0.575,0.598,0.542,0.663,0.573,0.604,0.586,0.409,0.713,0.643,0.603,0.593,-0.019,0.421,0.373,0.593,0.953,0.125,0.25,0.556,0.505,0.486,0.656,0.565,0.81,0.086,0.489,0.699,0.551,0.569,0.696,0.751,0.515,0.42,0.499,0.534,0.434,0.322,0.607,0.781,0.565,0.297,0.545,0.328,-1.906,0.0,0.0,0.0,0.0,0.0,0.9170040432046712,0.7071067811865476,0.8408964152537145,0.6299605249474366,0.43276828050307153,0.8169577266205499,0.1621049443313762,0.005065779510355506,0.005065779510355506,0.005065779510355506,18.2596590909,239.7314578147,0.0,19.1158333333,21.7911000846,0.1552668934,35.3705091586,3.1142588044,70.7795231417,3010.9954368022,3010.9954368022,0.0,0.0,0.0
11572,185,121,780,401,3004.0,18094474.0,204.0,0.0,0.0,3.0,41.0,10.0,0.0,22767.66,28.3219048369754,3.72933805803649,12.6466936825092,3754755360.23566,510109423500.0,1547.90072157144,72.882,0.97095000743866,1.03672003746033,98.17965,30.3,28.7,33.2906457543133,114454.0,-63104.0,0.239809813928564,17.6,18.9,29.4271042320937,63.7199637442732,6.8529320236331,0.94198526755183,18.473,0.0,0.0,0.0,0.0,0.282,0.322,0.318,0.272,0.514,0.293,0.575,0.598,0.542,0.663,0.573,0.604,0.586,0.409,0.713,0.643,0.603,0.593,-0.019,0.421,0.373,0.593,0.953,0.125,0.25,0.556,0.505,0.486,0.656,0.565,0.81,0.086,0.489,0.699,0.551,0.569,0.696,0.751,0.515,0.42,0.499,0.534,0.434,0.322,0.607,0.781,0.565,0.297,0.545,0.328,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,0.6869768237290446,1.0,0.6120267716523276,0.42044820762685725,0.7937005259840997,0.15749013123685915,0.004921566601151847,0.004921566601151847,0.004921566601151847,18.2596590909,239.7314578147,0.0,19.1158333333,21.7911000846,0.1552668934,35.3705091586,3.1142588044,70.7795231417,3010.9954368022,3010.9954368022,0.0,0.0,0.0
11759,186,121,780,488,3452.0,18094474.0,401.0,204.0,0.0,0.0,3.0,41.0,62.0,22767.66,28.3219048369754,3.72933805803649,12.6466936825092,3754755360.23566,510109423500.0,1547.90072157144,72.882,0.97095000743866,1.03672003746033,98.17965,30.3,28.7,33.2906457543133,114454.0,-63104.0,0.239809813928564,17.6,18.9,29.4271042320937,63.7199637442732,6.8529320236331,0.94198526755183,18.473,0.0,0.0,0.0,0.0,0.282,0.322,0.318,0.272,0.514,0.293,0.575,0.598,0.542,0.663,0.573,0.604,0.586,0.409,0.713,0.643,0.603,0.593,-0.019,0.421,0.373,0.593,0.953,0.125,0.25,0.556,0.505,0.486,0.656,0.565,0.81,0.086,0.489,0.699,0.551,0.569,0.696,0.751,0.515,0.42,0.499,0.534,0.434,0.322,0.607,0.781,0.565,0.297,0.545,0.328,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5946035575013605,0.40847886331027494,0.7711054127039704,0.1530066929130819,0.004781459153533811,0.004781459153533811,0.004781459153533811,18.2596590909,239.7314578147,0.0,19.1158333333,21.7911000846,0.1552668934,35.3705091586,3.1142588044,70.7795231417,3010.9954368022,3010.9954368022,0.0,0.0,0.0
11946,187,121,780,908,4271.0,18094474.0,488.0,401.0,204.0,0.0,0.0,3.0,0.0,22767.66,28.3219048369754,3.72933805803649,12.6466936825092,3754755360.23566,510109423500.0,1547.90072157144,72.882,0.97095000743866,1.03672003746033,98.17965,30.3,28.7,33.2906457543133,114454.0,-63104.0,0.239809813928564,17.6,18.9,29.4271042320937,63.7199637442732,6.8529320236331,0.94198526755183,18.473,0.0,0.0,0.0,0.0,0.282,0.322,0.318,0.272,0.514,0.293,0.575,0.598,0.542,0.663,0.573,0.604,0.586,0.409,0.713,0.643,0.603,0.593,-0.019,0.421,0.373,0.593,0.953,0.125,0.25,0.556,0.505,0.486,0.656,0.565,0.81,0.086,0.489,0.699,0.551,0.569,0.696,0.751,0.515,0.42,0.499,0.534,0.434,0.322,0.607,0.781,0.565,0.297,0.545,0.328,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,0.9715319411536059,1.0,0.5776763484361365,0.39685026299204984,0.7491535384383408,0.14865088937534013,0.004645340292979379,0.004645340292979379,0.004645340292979379,18.2596590909,239.7314578147,0.0,19.1158333333,21.7911000846,0.1552668934,35.3705091586,3.1142588044,70.7795231417,3010.9954368022,3010.9954368022,0.0,0.0,0.0
12133,188,121,780,151,4369.0,18094474.0,908.0,488.0,401.0,204.0,0.0,0.0,0.0,22767.66,28.3219048369754,3.72933805803649,12.6466936825092,3754755360.23566,510109423500.0,1547.90072157144,72.882,0.97095000743866,1.03672003746033,98.17965,30.3,28.7,33.2906457543133,114454.0,-63104.0,0.239809813928564,17.6,18.9,29.4271042320937,63.7199637442732,6.8529320236331,0.94198526755183,18.473,0.0,0.0,0.0,0.0,0.282,0.322,0.318,0.272,0.514,0.293,0.575,0.598,0.542,0.663,0.573,0.604,0.586,0.409,0.713,0.643,0.603,0.593,-0.019,0.421,0.373,0.593,0.953,0.125,0.25,0.556,0.505,0.486,0.656,0.565,0.81,0.086,0.489,0.699,0.551,0.569,0.696,0.751,0.515,0.42,0.499,0.534,0.434,0.322,0.607,0.781,0.565,0.297,0.545,0.328,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,0.9438743126816935,1.0,1.0,0.3855527063519852,0.7278265914210937,0.14441908710903412,0.004513096472157315,0.004513096472157315,0.004513096472157315,18.2596590909,239.7314578147,0.0,19.1158333333,21.7911000846,0.1552668934,35.3705091586,3.1142588044,70.7795231417,3010.9954368022,3010.9954368022,0.0,0.0,0.0
12320,189,121,780,204,4023.0,18094474.0,151.0,908.0,488.0,401.0,204.0,0.0,2.0,22767.66,28.3219048369754,3.72933805803649,12.6466936825092,3754755360.23566,510109423500.0,1547.90072157144,72.882,0.97095000743866,1.03672003746033,98.17965,30.3,28.7,33.2906457543133,114454.0,-63104.0,0.239809813928564,17.6,18.9,29.4271042320937,63.7199637442732,6.8529320236331,0.94198526755183,18.473,0.0,0.0,0.0,0.0,0.282,0.322,0.318,0.272,0.514,0.293,0.575,0.598,0.542,0.663,0.573,0.604,0.586,0.409,0.713,0.643,0.603,0.593,-0.019,0.421,0.373,0.593,0.953,0.125,0.25,0.556,0.505,0.486,0.656,0.565,0.81,0.086,0.489,0.699,0.551,0.569,0.696,0.751,0.515,0.42,0.499,0.534,0.434,0.322,0.607,0.781,0.565,0.297,0.545,0.328,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,0.9170040432046712,1.0,0.9715319411536059,0.3745767692191704,0.7071067811865476,0.1403077560386716,0.004384617376208489,0.004384617376208489,0.004384617376208489,18.2596590909,239.7314578147,0.0,19.1158333333,21.7911000846,0.1552668934,35.3705091586,3.1142588044,70.7795231417,3010.9954368022,3010.9954368022,0.0,0.0,0.0
12507,190,121,780,1111,5119.0,18094474.0,204.0,151.0,908.0,488.0,401.0,204.0,0.0,22767.66,28.3219048369754,3.72933805803649,12.6466936825092,3754755360.23566,510109423500.0,1547.90072157144,72.882,0.97095000743866,1.03672003746033,98.17965,30.3,28.7,33.2906457543133,114454.0,-63104.0,0.239809813928564,17.6,18.9,29.4271042320937,63.7199637442732,6.8529320236331,0.94198526755183,18.473,0.0,0.0,0.0,0.0,0.282,0.322,0.318,0.272,0.514,0.293,0.575,0.598,0.542,0.663,0.573,0.604,0.586,0.409,0.713,0.643,0.603,0.593,-0.019,0.421,0.373,0.593,0.953,0.125,0.25,0.556,0.505,0.486,0.656,0.565,0.81,0.086,0.489,0.699,0.551,0.569,0.696,0.751,0.515,0.42,0.499,0.534,0.434,0.322,0.607,0.781,0.565,0.297,0.545,0.328,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,0.8908987181403393,1.0,0.9438743126816935,0.36391329571054687,0.6869768237290446,0.1363134665831572,0.004259795830723663,0.004259795830723663,0.004259795830723663,18.2596590909,239.7314578147,0.0,19.1158333333,21.7911000846,0.1552668934,35.3705091586,3.1142588044,70.7795231417,3010.9954368022,3010.9954368022,0.0,0.0,0.0
12694,191,121,780,963,5164.0,18094474.0,1111.0,204.0,151.0,908.0,488.0,401.0,132.0,22767.66,28.3219048369754,3.72933805803649,12.6466936825092,3754755360.23566,510109423500.0,1547.90072157144,72.882,0.97095000743866,1.03672003746033,98.17965,30.3,28.7,33.2906457543133,114454.0,-63104.0,0.239809813928564,17.6,18.9,29.4271042320937,63.7199637442732,6.8529320236331,0.94198526755183,18.473,0.0,0.0,0.0,0.0,0.282,0.322,0.318,0.272,0.514,0.293,0.575,0.598,0.542,0.663,0.573,0.604,0.586,0.409,0.713,0.643,0.603,0.593,-0.019,0.421,0.373,0.593,0.953,0.125,0.25,0.556,0.505,0.486,0.656,0.565,0.81,0.086,0.489,0.699,0.551,0.569,0.696,0.751,0.515,0.42,0.499,0.534,0.434,0.322,0.607,0.781,0.565,0.297,0.545,0.328,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6674199270850172,0.1324328867949119,0.004138527712340996,0.004138527712340996,0.004138527712340996,18.2596590909,239.7314578147,0.0,19.1158333333,21.7911000846,0.1552668934,35.3705091586,3.1142588044,70.7795231417,3010.9954368022,3010.9954368022,0.0,0.0,0.0
12881,192,121,780,322,5412.0,18094474.0,963.0,1111.0,204.0,151.0,908.0,488.0,20.0,22767.66,28.3219048369754,3.72933805803649,12.6466936825092,3754755360.23566,510109423500.0,1547.90072157144,72.882,0.97095000743866,1.03672003746033,98.17965,30.3,28.7,33.2906457543133,114454.0,-63104.0,0.239809813928564,17.6,18.9,29.4271042320937,63.7199637442732,6.8529320236331,0.94198526755183,18.473,0.0,0.0,0.0,0.0,0.282,0.322,0.318,0.272,0.514,0.293,0.575,0.598,0.542,0.663,0.573,0.604,0.586,0.409,0.713,0.643,0.603,0.593,-0.019,0.421,0.373,0.593,0.953,0.125,0.25,0.556,0.505,0.486,0.656,0.565,0.81,0.086,0.489,0.699,0.551,0.569,0.696,0.751,0.515,0.42,0.499,0.534,0.434,0.322,0.607,0.781,0.565,0.297,0.545,0.328,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9715319411536059,0.6484197773255048,0.12866277958043648,0.004020711861888642,0.004020711861888642,0.004020711861888642,18.2596590909,239.7314578147,0.0,19.1158333333,21.7911000846,0.1552668934,35.3705091586,3.1142588044,70.7795231417,3010.9954368022,3010.9954368022,0.0,0.0,0.0
13068,193,121,780,60,5471.0,18242917.0,322.0,963.0,1111.0,204.0,151.0,908.0,0.0,22583.75,25.8440029750014,5.86113224274153,19.344427585048,3878891627.14592,526974191900.0,1619.74852753427,72.26,0.970700025558472,1.0286500453949,98.17965,29.3,26.1,32.5576588174863,107587.0,-73695.0,0.223805493457384,17.0,18.2,28.7662540023734,64.2074695382303,7.02627645939628,0.817030731577743,18.458,0.0,0.0,0.0,0.0,0.311,0.354,0.352,0.272,0.531,0.329,0.613,0.611,0.542,0.725,0.966,0.65,0.585,0.409,0.718,0.643,0.603,0.593,-0.01,0.418,0.373,0.601,0.955,0.125,0.25,0.63,0.505,0.486,0.656,0.582,0.81,0.078,0.489,0.699,0.551,0.668,0.696,0.795,0.488,0.42,0.506,0.534,0.444,0.313,0.607,0.781,0.565,0.297,0.545,0.394,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,0.9715319411536059,1.0,0.9715319411536059,0.9438743126816935,0.6299605249474366,0.125,0.00390625,0.00390625,0.00390625,18.7560606061,249.3043075202,0.0,19.7297727273,19.9053291534,0.1552668934,33.4574986316,3.1142588044,73.0527349229,2976.8581416027,2976.8581416027,0.0,0.0,0.0
13255,194,121,780,94,5460.0,18242917.0,60.0,322.0,963.0,1111.0,204.0,151.0,91.0,22583.75,25.8440029750014,5.86113224274153,19.344427585048,3878891627.14592,526974191900.0,1619.74852753427,72.26,0.970700025558472,1.0286500453949,98.17965,29.3,26.1,32.5576588174863,107587.0,-73695.0,0.223805493457384,17.0,18.2,28.7662540023734,64.2074695382303,7.02627645939628,0.817030731577743,18.458,0.0,0.0,0.0,0.0,0.311,0.354,0.352,0.272,0.531,0.329,0.613,0.611,0.542,0.725,0.966,0.65,0.585,0.409,0.718,0.643,0.603,0.593,-0.01,0.418,0.373,0.601,0.955,0.125,0.25,0.63,0.505,0.486,0.656,0.582,0.81,0.078,0.489,0.699,0.551,0.668,0.696,0.795,0.488,0.42,0.506,0.534,0.444,0.313,0.607,0.781,0.565,0.297,0.545,0.394,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9715319411536059,0.9438743126816935,0.9170040432046712,0.6120267716523276,0.12144149264420075,0.0037950466451312746,0.0037950466451312746,0.0037950466451312746,18.7560606061,249.3043075202,0.0,19.7297727273,19.9053291534,0.1552668934,33.4574986316,3.1142588044,73.0527349229,2976.8581416027,2976.8581416027,0.0,0.0,0.0
13442,195,121,780,270,5648.0,18242917.0,94.0,60.0,322.0,963.0,1111.0,204.0,25.0,22583.75,25.8440029750014,5.86113224274153,19.344427585048,3878891627.14592,526974191900.0,1619.74852753427,72.26,0.970700025558472,1.0286500453949,98.17965,29.3,26.1,32.5576588174863,107587.0,-73695.0,0.223805493457384,17.0,18.2,28.7662540023734,64.2074695382303,7.02627645939628,0.817030731577743,18.458,0.0,0.0,0.0,0.0,0.311,0.354,0.352,0.272,0.531,0.329,0.613,0.611,0.542,0.725,0.966,0.65,0.585,0.409,0.718,0.643,0.603,0.593,-0.01,0.418,0.373,0.601,0.955,0.125,0.25,0.63,0.505,0.486,0.656,0.582,0.81,0.078,0.489,0.699,0.551,0.668,0.696,0.795,0.488,0.42,0.506,0.534,0.444,0.313,0.607,0.781,0.565,0.297,0.545,0.394,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9438743126816935,0.9170040432046712,0.8908987181403393,0.5946035575013605,0.11798428908521168,0.0036870090339128636,0.0036870090339128636,0.0036870090339128636,18.7560606061,249.3043075202,0.0,19.7297727273,19.9053291534,0.1552668934,33.4574986316,3.1142588044,73.0527349229,2976.8581416027,2976.8581416027,0.0,0.0,0.0
13629,196,121,780,311,5952.0,18242917.0,270.0,94.0,60.0,322.0,963.0,1111.0,4.0,22583.75,25.8440029750014,5.86113224274153,19.344427585048,3878891627.14592,526974191900.0,1619.74852753427,72.26,0.970700025558472,1.0286500453949,98.17965,29.3,26.1,32.5576588174863,107587.0,-73695.0,0.223805493457384,17.0,18.2,28.7662540023734,64.2074695382303,7.02627645939628,0.817030731577743,18.458,0.0,0.0,0.0,0.0,0.311,0.354,0.352,0.272,0.531,0.329,0.613,0.611,0.542,0.725,0.966,0.65,0.585,0.409,0.718,0.643,0.603,0.593,-0.01,0.418,0.373,0.601,0.955,0.125,0.25,0.63,0.505,0.486,0.656,0.582,0.81,0.078,0.489,0.699,0.551,0.668,0.696,0.795,0.488,0.42,0.506,0.534,0.444,0.313,0.607,0.781,0.565,0.297,0.545,0.394,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,0.9715319411536059,1.0,0.8908987181403393,0.865536561006143,0.5776763484361365,0.1146255054005839,0.003582047043768247,0.003582047043768247,0.003582047043768247,18.7560606061,249.3043075202,0.0,19.7297727273,19.9053291534,0.1552668934,33.4574986316,3.1142588044,73.0527349229,2976.8581416027,2976.8581416027,0.0,0.0,0.0
13816,197,121,780,101,5937.0,18242917.0,311.0,270.0,94.0,60.0,322.0,963.0,2.0,22583.75,25.8440029750014,5.86113224274153,19.344427585048,3878891627.14592,526974191900.0,1619.74852753427,72.26,0.970700025558472,1.0286500453949,98.17965,29.3,26.1,32.5576588174863,107587.0,-73695.0,0.223805493457384,17.0,18.2,28.7662540023734,64.2074695382303,7.02627645939628,0.817030731577743,18.458,0.0,0.0,0.0,0.0,0.311,0.354,0.352,0.272,0.531,0.329,0.613,0.611,0.542,0.725,0.966,0.65,0.585,0.409,0.718,0.643,0.603,0.593,-0.01,0.418,0.373,0.601,0.955,0.125,0.25,0.63,0.505,0.486,0.656,0.582,0.81,0.078,0.489,0.699,0.551,0.668,0.696,0.795,0.488,0.42,0.506,0.534,0.444,0.313,0.607,0.781,0.565,0.297,0.545,0.394,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,0.9438743126816935,1.0,0.865536561006143,0.8408964152537145,0.5612310241546865,0.11136233976754242,0.0034800731177357016,0.0034800731177357016,0.0034800731177357016,18.7560606061,249.3043075202,0.0,19.7297727273,19.9053291534,0.1552668934,33.4574986316,3.1142588044,73.0527349229,2976.8581416027,2976.8581416027,0.0,0.0,0.0
14003,198,121,780,67,5958.0,18242917.0,101.0,311.0,270.0,94.0,60.0,322.0,2.0,22583.75,25.8440029750014,5.86113224274153,19.344427585048,3878891627.14592,526974191900.0,1619.74852753427,72.26,0.970700025558472,1.0286500453949,98.17965,29.3,26.1,32.5576588174863,107587.0,-73695.0,0.223805493457384,17.0,18.2,28.7662540023734,64.2074695382303,7.02627645939628,0.817030731577743,18.458,0.0,0.0,0.0,0.0,0.311,0.354,0.352,0.272,0.531,0.329,0.613,0.611,0.542,0.725,0.966,0.65,0.585,0.409,0.718,0.643,0.603,0.593,-0.01,0.418,0.373,0.601,0.955,0.125,0.25,0.63,0.505,0.486,0.656,0.582,0.81,0.078,0.489,0.699,0.551,0.668,0.696,0.795,0.488,0.42,0.506,0.534,0.444,0.313,0.607,0.781,0.565,0.297,0.545,0.394,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,0.9170040432046712,1.0,0.8408964152537145,0.8169577266205499,0.5452538663326288,0.10819207012576786,0.0033810021914302446,0.0033810021914302446,0.0033810021914302446,18.7560606061,249.3043075202,0.0,19.7297727273,19.9053291534,0.1552668934,33.4574986316,3.1142588044,73.0527349229,2976.8581416027,2976.8581416027,0.0,0.0,0.0
14190,199,121,780,1766,7720.0,18242917.0,67.0,101.0,311.0,270.0,94.0,60.0,20.0,22583.75,25.8440029750014,5.86113224274153,19.344427585048,3878891627.14592,526974191900.0,1619.74852753427,72.26,0.970700025558472,1.0286500453949,98.17965,29.3,26.1,32.5576588174863,107587.0,-73695.0,0.223805493457384,17.0,18.2,28.7662540023734,64.2074695382303,7.02627645939628,0.817030731577743,18.458,0.0,0.0,0.0,0.0,0.311,0.354,0.352,0.272,0.531,0.329,0.613,0.611,0.542,0.725,0.966,0.65,0.585,0.409,0.718,0.643,0.603,0.593,-0.01,0.418,0.373,0.601,0.955,0.125,0.25,0.63,0.505,0.486,0.656,0.582,0.81,0.078,0.489,0.699,0.551,0.668,0.696,0.795,0.488,0.42,0.506,0.534,0.444,0.313,0.607,0.781,0.565,0.297,0.545,0.394,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9715319411536059,0.8169577266205499,0.7937005259840997,0.5297315471796475,0.10511205190671431,0.0032847516220848223,0.0032847516220848223,0.0032847516220848223,18.7560606061,249.3043075202,0.0,19.7297727273,19.9053291534,0.1552668934,33.4574986316,3.1142588044,73.0527349229,2976.8581416027,2976.8581416027,0.0,0.0,0.0
14377,200,121,780,290,7938.0,18242917.0,1766.0,67.0,101.0,311.0,270.0,94.0,70.0,22583.75,25.8440029750014,5.86113224274153,19.344427585048,3878891627.14592,526974191900.0,1619.74852753427,72.26,0.970700025558472,1.0286500453949,98.17965,29.3,26.1,32.5576588174863,107587.0,-73695.0,0.223805493457384,17.0,18.2,28.7662540023734,64.2074695382303,7.02627645939628,0.817030731577743,18.458,0.0,0.0,0.0,0.0,0.311,0.354,0.352,0.272,0.531,0.329,0.613,0.611,0.542,0.725,0.966,0.65,0.585,0.409,0.718,0.643,0.603,0.593,-0.01,0.418,0.373,0.601,0.955,0.125,0.25,0.63,0.505,0.486,0.656,0.582,0.81,0.078,0.489,0.699,0.551,0.668,0.696,0.795,0.488,0.42,0.506,0.534,0.444,0.313,0.607,0.781,0.565,0.297,0.545,0.394,-1.906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7711054127039704,0.514651118321746,0.10211971582756875,0.0031912411196115243,0.0031912411196115243,0.0031912411196115243,18.7560606061,249.3043075202,0.0,19.7297727273,19.9053291534,0.1552668934,33.4574986316,3.1142588044,73.0527349229,2976.8581416027,2976.8581416027,0.0,0.0,0.0
